Gene Symbol,Layer 1,Layer 2,Layer 3,Layer 4,Layer 5,Layer 6,Layer 7,Layer 8,Layer 9
Ireb2,1.00826E-05,2.67533E-06,2.29831E-06,4.67498E-06,3.84534E-06,3.24816E-06,2.87531E-06,1.96134E-06,2.03944E-06
Irf1,3.56977E-05,3.65855E-05,2.93648E-05,2.54138E-05,2.35944E-05,2.67459E-05,2.84016E-05,2.77041E-05,2.48049E-05
Irf2,7.03071E-05,6.84884E-05,6.93326E-05,7.65245E-05,8.28706E-05,9.50133E-05,9.59365E-05,8.88184E-05,9.08902E-05
Irf2bp1,1.68185E-05,1.98222E-05,2.26026E-05,2.22645E-05,1.88963E-05,1.74418E-05,1.67845E-05,1.8429E-05,1.63486E-05
Irf2bp2,0.000151548,0.000122312,0.000117305,0.00011093,0.000109456,0.000110712,0.000105862,9.16318E-05,9.04259E-05
Irf3,6.9662E-05,0.000082503,8.45833E-05,8.94565E-05,7.59326E-05,8.04218E-05,6.65944E-05,6.13168E-05,6.00667E-05
Irf4,0,0,0,0,0,0,0,0,0
Irf5,2.7076E-06,2.13972E-06,3.51765E-06,4.8753E-06,6.39172E-06,6.79934E-06,7.21711E-06,6.98901E-06,7.62224E-06
Irf7,3.87193E-05,4.34667E-05,4.61478E-05,5.86937E-05,6.22746E-05,6.51327E-05,6.24708E-05,5.94239E-05,7.10363E-05
Irf8,6.73387E-07,2.16592E-06,3.247E-06,4.20282E-06,5.29449E-06,1.04106E-05,4.62309E-06,4.31817E-06,4.95835E-06
Irf9,8.10472E-06,1.179E-05,9.84513E-06,1.09088E-05,1.30868E-05,1.08197E-05,1.29504E-05,1.45043E-05,1.53796E-05
Irg1,2.04281E-09,4.32397E-08,1.1024E-07,5.69247E-08,4.97702E-09,1.65157E-12,6.94242E-28,0,0
Irgc1,0,0,0,0,0,0,0,0,0
Irgm1,1.30777E-05,1.93224E-05,1.73374E-05,1.81896E-05,1.73946E-05,1.92614E-05,1.86293E-05,1.42396E-05,1.33247E-05
Irgq,1.66425E-05,2.33293E-05,2.22349E-05,2.12216E-05,1.88554E-05,1.96941E-05,1.70369E-05,1.46295E-05,1.33867E-05
Irs1,3.82656E-06,3.35557E-06,3.29769E-06,3.12851E-06,4.02946E-06,2.64517E-06,2.79066E-06,2.44718E-06,2.50842E-06
Irs2,2.38365E-05,2.22283E-05,1.98336E-05,1.53494E-05,1.3566E-05,1.16271E-05,1.38102E-05,1.80459E-05,1.62842E-05
Irs3,3.12954E-15,5.96352E-12,4.35232E-10,7.21798E-08,2.29493E-07,2.48578E-08,2.62139E-19,8.71779E-20,6.7363E-20
Irs4,0,0,0,0,0,0,0,0,0
Irx1,0,0,0,0,0,0,0,0,0
Irx2,0,0,0,0,0,0,0,0,0
Irx3,5.07E-11,8.25824E-09,8.19564E-08,1.69829E-07,1.70159E-07,2.88684E-07,4.16931E-07,2.52091E-07,2.3871E-07
Irx4,0,0,0,0,0,0,0,0,0
Irx5,2.62644E-13,1.04208E-10,5.48094E-09,7.19855E-08,1.1348E-07,1.32919E-07,7.85031E-19,7.26089E-19,7.91181E-19
Irx6,0,0,0,0,0,0,0,0,0
Isca1,4.51728E-05,3.16984E-05,3.17419E-05,3.4181E-05,3.8591E-05,3.51222E-05,3.51624E-05,3.63819E-05,3.57966E-05
Isca2,2.3017E-05,2.86863E-05,3.58556E-05,3.9691E-05,3.74018E-05,3.25888E-05,3.05282E-05,3.49199E-05,4.19943E-05
Iscu,8.15405E-05,9.01328E-05,7.4848E-05,7.38386E-05,7.60693E-05,8.06308E-05,7.78946E-05,8.39549E-05,8.2393E-05
Isg15,7.49905E-06,1.223E-05,9.14518E-06,6.99156E-06,9.20977E-06,1.517E-05,1.10626E-05,9.32767E-06,8.58264E-06
Isg20,2.90479E-06,5.4119E-06,4.81849E-06,3.87555E-06,3.59062E-06,5.56218E-06,7.20755E-06,0.000007862,8.28302E-06
Isg20l2,1.63556E-05,0.000015878,1.55478E-05,1.58369E-05,1.54256E-05,1.17886E-05,1.0556E-05,1.02357E-05,9.83168E-06
Isl1;isl1-beta,0,0,0,0,0,0,0,0,0
Isl2,0,0,0,0,0,0,0,0,0
Islr,1.58368E-10,1.51058E-08,6.46608E-08,1.26093E-07,1.20081E-07,3.07456E-08,5.43195E-10,1.73875E-13,7.04376E-14
Islr2,0,0,0,0,0,0,0,0,0
Ism1,0,0,0,0,0,0,0,0,0
Isoc1,3.36577E-05,4.01217E-05,3.5794E-05,3.89897E-05,3.84829E-05,4.35758E-05,3.47508E-05,3.18992E-05,4.18787E-05
Isoc2a,1.67003E-05,1.40625E-05,1.34541E-05,1.39287E-05,1.12927E-05,1.38176E-05,1.10828E-05,1.10845E-05,1.1485E-05
Isoc2b,2.83999E-05,1.89976E-05,2.32314E-05,1.9578E-05,1.98021E-05,1.7024E-05,1.50334E-05,1.61873E-05,1.33829E-05
Ispd,3.62966E-08,4.90551E-07,3.45241E-07,2.54734E-07,2.35194E-07,4.12653E-07,5.5938E-07,4.50919E-07,3.18986E-07
Isx,0,0,0,0,0,0,0,0,0
Isy1,5.84599E-06,1.43962E-05,1.26854E-05,1.30747E-05,1.39693E-05,1.0897E-05,1.11935E-05,1.39251E-05,1.61297E-05
Isyna1,1.69725E-05,1.04107E-05,1.03068E-05,0.000013289,1.42449E-05,1.95064E-05,1.85582E-05,1.69329E-05,2.61689E-05
Itch,2.14171E-05,2.52741E-05,2.26178E-05,2.78735E-05,2.56683E-05,2.88852E-05,2.94836E-05,2.41887E-05,2.12286E-05
Itfg1,4.29828E-06,2.97198E-06,3.34448E-06,3.29524E-06,3.52402E-06,3.67155E-06,3.69187E-06,2.94797E-06,6.81029E-06
Itfg2,6.1878E-06,5.15186E-06,5.91147E-06,8.35462E-06,5.33881E-06,5.94848E-06,6.14784E-06,4.39143E-06,3.54498E-06
Itfg3,5.09272E-05,6.27826E-05,6.39953E-05,6.54997E-05,5.62318E-05,5.75651E-05,6.18966E-05,6.46621E-05,7.08089E-05
Itga10,2.54664E-07,1.39955E-06,9.11418E-07,2.85529E-07,1.10437E-07,8.443E-08,3.64558E-07,2.5733E-07,1.77866E-07
Itga11,0,0,0,0,0,0,0,0,0
Itga2,4.81161E-08,3.68275E-07,3.29281E-07,4.90449E-07,3.83597E-07,4.22172E-07,5.03213E-07,2.17145E-07,2.63284E-07
Itga2b;GPalpha IIb,4.77139E-06,2.4061E-06,1.78154E-06,2.13227E-06,2.52632E-06,1.8714E-06,1.81909E-06,1.52655E-06,1.37178E-06
Itga3,1.19597E-05,5.2167E-06,3.87785E-06,4.77118E-06,4.2479E-06,6.06581E-06,4.93289E-06,4.60669E-06,3.9327E-06
Itga5,6.11233E-06,6.62089E-06,7.01155E-06,8.64622E-06,1.00489E-05,8.32738E-06,6.84211E-06,6.17693E-06,5.56657E-06
Itga6,9.423E-07,5.64989E-07,9.30874E-07,1.03058E-06,8.74761E-07,6.50727E-07,7.46233E-07,6.07493E-07,7.32874E-07
Itga7,3.01603E-08,1.58025E-07,6.5619E-08,7.12657E-09,1.57457E-10,2.26988E-14,3.37386E-30,0,0
Itga8,1.32372E-09,9.56345E-08,9.13212E-08,1.95278E-07,4.41555E-07,1.28559E-07,2.63749E-07,1.92056E-07,1.16026E-07
Itga9,1.69283E-08,3.65228E-07,5.78272E-07,5.58374E-07,1.43966E-06,2.3841E-06,8.48094E-07,4.08127E-07,2.83074E-07
Itgad,0,0,0,0,0,0,0,0,0
Itgae,2.89797E-07,1.82885E-06,1.88985E-06,1.89344E-06,2.00427E-06,2.18506E-06,3.16017E-06,3.753E-06,2.84798E-06
Itgal,3.69545E-09,2.98815E-07,7.76732E-07,3.41516E-06,5.80375E-07,1.49136E-06,8.09514E-07,1.17458E-07,2.3249E-07
Itgam,4.82198E-08,1.14376E-06,1.86549E-06,2.15052E-06,4.69404E-07,6.84126E-07,4.17095E-08,2.94996E-10,1.57706E-10
Itgav,1.59715E-05,3.58026E-06,2.61196E-06,4.22037E-06,2.70035E-06,2.71632E-06,2.37526E-06,1.65864E-06,1.45483E-06
Itgax,9.21301E-20,6.00982E-15,1.77124E-12,3.94766E-10,4.77119E-09,8.87421E-08,4.76436E-07,6.22844E-07,5.29031E-07
Itgb1,0.000207621,0.000156958,0.00015556,0.000155699,0.000141959,0.000155262,0.000143256,0.000134944,0.000139657
Itgb1bp1,5.57665E-07,2.09448E-06,2.09123E-06,2.16882E-06,2.98886E-06,5.17297E-06,3.96546E-06,2.4222E-06,2.62122E-06
Itgb1bp2,0,0,0,0,0,0,0,0,0
Itgb1bp3,0,0,0,0,0,0,0,0,0
Itgb2,1.12508E-05,4.40394E-06,1.13704E-06,4.03736E-07,6.48088E-07,1.97483E-06,2.02262E-06,1.32618E-06,1.32203E-06
Itgb2l,0,0,0,0,0,0,0,0,0
Itgb3,1.81312E-14,5.58533E-10,1.36119E-08,5.70316E-08,8.70962E-08,2.44877E-07,2.03414E-07,3.72153E-07,7.56652E-07
Itgb3bp,2.26769E-19,1.10084E-09,1.35035E-08,7.14241E-08,1.1247E-07,2.69996E-07,3.04688E-07,1.71935E-07,1.66492E-07
Itgb4,0,0,0,0,0,0,0,0,0
Itgb5,4.36089E-05,5.39551E-05,5.46012E-05,5.04573E-05,5.37665E-05,5.7454E-05,5.62252E-05,5.48015E-05,5.55506E-05
Itgb6,0,0,0,0,0,0,0,0,0
Itgb7,2.43065E-07,1.12469E-06,2.52978E-07,1.89685E-07,4.81985E-07,1.52833E-06,1.13461E-06,5.99875E-07,8.09532E-07
Itgb8,0,0,0,0,0,0,0,0,0
Itgbl1,0,0,0,0,0,0,0,0,0
Itih1,0.000348474,0.000362519,0.000391434,0.000401014,0.000423021,0.000428743,0.000426002,0.000427085,0.000442979
Itih2,0.000608729,0.000777732,0.000827874,0.00092266,0.000945393,0.000995197,0.001028737,0.001015495,0.001026041
Itih3,0.000395296,0.000526121,0.000595178,0.000705801,0.000772595,0.000853402,0.000902663,0.000903641,0.000893693
Itih4,0.00121842,0.001442843,0.001558203,0.001686039,0.001792976,0.001817697,0.001835421,0.00182263,0.001825363
Itih5,6.25026E-06,3.59844E-06,7.04097E-06,9.06453E-06,1.14527E-05,1.64169E-05,1.54623E-05,1.85867E-05,2.94068E-05
Itk,0,0,0,0,0,0,0,0,0
Itln1,0,0,0,0,0,0,0,0,0
Itm2a,4.82997E-09,2.49545E-07,2.42892E-07,8.67515E-08,1.41274E-08,2.11555E-10,6.84057E-14,0,0
Itm2b,0.000221441,0.000175406,0.000162706,0.000160294,0.000152979,0.000156134,0.000159804,0.000169098,0.000169561
Itm2c,2.18106E-05,1.60275E-05,1.44878E-05,1.73317E-05,2.32742E-05,3.83513E-05,2.508E-05,2.15143E-05,2.9009E-05
Itpa,1.60626E-05,2.82503E-05,3.22425E-05,2.65579E-05,2.44249E-05,2.49118E-05,2.8853E-05,2.68671E-05,2.60876E-05
Itpk1,2.22028E-05,2.60876E-05,2.32977E-05,2.64408E-05,2.53225E-05,2.24347E-05,2.26597E-05,2.41377E-05,1.965E-05
Itpka,2.53417E-07,7.59565E-07,5.483E-07,8.97811E-07,2.36977E-06,3.01807E-06,1.75601E-06,2.8234E-06,1.98692E-06
Itpkb,9.88737E-12,1.17444E-08,9.2604E-08,1.71649E-07,9.63267E-08,1.31377E-08,7.15442E-11,0,0
Itpkc,3.87707E-06,2.81575E-06,3.14248E-06,3.62306E-06,4.24032E-06,3.57344E-06,2.74793E-06,3.04779E-06,4.37981E-06
Itpr1,1.76089E-05,3.1241E-05,3.3255E-05,2.95429E-05,2.95145E-05,2.8182E-05,2.49332E-05,2.48512E-05,2.15221E-05
Itpr2,3.86367E-05,3.37756E-05,3.59466E-05,3.93858E-05,3.92269E-05,4.68478E-05,4.40946E-05,4.17632E-05,4.32743E-05
Itpr3,5.01146E-08,1.23271E-06,9.44602E-07,4.98494E-07,3.79593E-07,3.08612E-07,1.93543E-07,4.12383E-08,2.75188E-08
Itprip;D19Ertd652e,9.3459E-09,2.2201E-07,3.78359E-07,3.36115E-07,4.65052E-07,3.88892E-07,1.71756E-07,2.07756E-07,1.32833E-07
Itpripl1,2.31553E-06,3.15248E-06,2.73227E-06,3.73739E-06,5.20203E-06,5.8992E-06,5.39611E-06,7.35427E-06,5.55403E-06
Itpripl2,1.67239E-10,4.91055E-08,5.00377E-08,1.91141E-06,2.07319E-09,2.32014E-19,1.02599E-19,4.1521E-20,5.4154E-21
Itsn1;Itsn;maa-13,3.26253E-05,3.19764E-05,3.37007E-05,3.36837E-05,3.30167E-05,2.85631E-05,2.37987E-05,2.11351E-05,2.10939E-05
Itsn2,4.17857E-05,2.29222E-05,1.72009E-05,1.60165E-05,1.54737E-05,1.6574E-05,1.53075E-05,1.50381E-05,1.50702E-05
Ivd,0.000125491,0.000121758,0.000121791,0.000113115,0.000106975,0.000115897,0.000118858,0.000133398,0.000129528
Ivl,0,0,0,0,0,0,0,0,0
Ivns1abp,7.68193E-06,1.10465E-05,1.17415E-05,9.95974E-06,9.67974E-06,9.09352E-06,1.26061E-05,1.57184E-05,1.32989E-05
Iws1,9.1914E-06,1.51476E-05,1.6121E-05,1.52615E-05,1.50127E-05,1.17207E-05,1.24657E-05,1.25846E-05,9.81225E-06
Iyd,5.22276E-05,5.72782E-05,6.33099E-05,8.49486E-05,7.97687E-05,7.51903E-05,8.05397E-05,8.48124E-05,9.34399E-05
Izumo1;Rasip1,0,0,0,0,0,0,0,0,0
Izumo3,0,0,0,0,0,0,0,0,0
Izumo4,1.51999E-05,3.90443E-06,3.79657E-06,3.99901E-06,4.40224E-06,5.18124E-06,4.12602E-06,3.62023E-06,3.55026E-06
JSAP2;Spag9;BC096410,6.19752E-05,4.64381E-05,4.22259E-05,4.02381E-05,3.80151E-05,3.42146E-05,3.01046E-05,2.69033E-05,2.47308E-05
Jag1,1.82794E-07,3.26068E-07,7.31874E-07,1.27702E-06,1.31769E-06,6.72223E-07,3.51997E-07,3.43782E-07,2.03431E-07
Jag2,0,0,0,0,0,0,0,0,0
Jak1,7.87677E-06,1.4156E-05,1.71958E-05,2.92405E-05,2.40561E-05,2.29559E-05,2.06691E-05,1.78013E-05,1.49471E-05
Jak2,4.12351E-05,8.00473E-06,9.92311E-06,9.42861E-06,1.07906E-05,1.39976E-05,9.80685E-06,1.07004E-05,1.05379E-05
Jak3;Insl3,2.35546E-06,4.26923E-06,4.53432E-06,3.44027E-06,3.26337E-06,1.5625E-06,2.12186E-06,2.30239E-06,4.66759E-06
Jakmip2,0,0,0,0,0,0,0,0,0
Jakmip3,4.10656E-11,9.19373E-09,5.58554E-08,1.26368E-07,1.12799E-07,3.8849E-08,5.3953E-10,3.52204E-13,0
Jam2,4.72472E-06,6.08102E-07,4.05842E-07,2.27903E-07,4.01648E-07,1.60642E-06,3.12329E-07,3.75962E-08,3.95991E-08
Jam3,0,0,0,0,0,0,0,0,0
Jarid1a;Kdm5a,1.44265E-05,1.63027E-05,1.71143E-05,1.73453E-05,1.84332E-05,1.839E-05,1.80949E-05,1.26952E-05,1.03233E-05
Jarid2,6.63748E-06,8.23958E-06,8.76779E-06,7.7528E-06,7.44853E-06,5.75086E-06,6.15929E-06,7.66957E-06,6.81715E-06
Jazf1,8.09995E-14,5.13919E-12,1.89449E-09,6.47379E-08,3.94473E-07,1.06933E-06,1.51098E-06,1.42379E-06,5.85195E-07
Jdp2,2.87545E-07,4.40408E-07,1.43977E-07,1.63656E-07,3.41969E-07,1.10086E-07,1.48086E-07,9.01589E-08,3.929E-08
Jhdm1d,7.95779E-06,5.59788E-06,6.98171E-06,6.34461E-06,7.02447E-06,5.09038E-06,6.53105E-06,6.54119E-06,7.43352E-06
Jkamp,1.0827E-05,8.99776E-06,6.329E-06,6.59773E-06,8.4455E-06,1.27248E-05,1.0057E-05,7.66274E-06,7.94802E-06
Jmjd1c;mKIAA1380,1.04937E-05,1.16623E-05,1.2036E-05,1.40525E-05,1.51745E-05,1.4131E-05,1.37246E-05,1.29778E-05,1.29921E-05
Jmjd4,2.83042E-06,3.25703E-06,3.48934E-06,2.73355E-06,2.34241E-06,3.08316E-06,5.86531E-06,7.33419E-06,7.21742E-06
Jmjd5,7.19572E-06,1.05791E-06,1.15376E-06,1.0206E-06,1.26726E-06,1.12115E-06,1.15154E-06,8.2448E-07,1.13564E-06
Jmjd6;mKIAA0585,3.62634E-05,2.77775E-05,2.92089E-05,2.63278E-05,2.52275E-05,2.38886E-05,2.28703E-05,2.45989E-05,2.44936E-05
Jmjd7;Pla2g4b,3.96708E-07,2.47433E-06,4.00371E-06,3.60029E-06,3.23069E-06,3.11483E-06,2.85114E-06,2.59034E-06,2.79166E-06
Jmjd8,7.85484E-07,2.3474E-06,1.62292E-06,1.15311E-06,9.20785E-07,6.48327E-07,6.18529E-07,1.01182E-06,1.3589E-06
Jmy;Jmy-pending,3.11051E-05,2.05718E-05,1.8138E-05,1.66206E-05,1.32474E-05,1.33569E-05,1.22401E-05,9.10628E-06,8.63527E-06
Jnk2;Mapk9,3.85738E-05,3.28421E-05,3.82939E-05,3.66963E-05,3.59628E-05,3.89878E-05,3.73012E-05,3.81965E-05,3.61041E-05
Josd1,7.76118E-05,7.11044E-05,7.0198E-05,6.03394E-05,5.63669E-05,5.07752E-05,5.10183E-05,5.42439E-05,4.93509E-05
Josd2,2.9567E-05,4.39139E-05,3.36368E-05,2.95873E-05,2.86768E-05,3.71411E-05,2.86391E-05,3.25014E-05,2.83845E-05
Jph1,4.76964E-12,3.73597E-09,7.25351E-08,3.28185E-07,5.97701E-07,6.27892E-07,1.79461E-07,4.75266E-08,4.0041E-08
Jph2,0,0,0,0,0,0,0,0,0
Jph3,0,0,0,0,0,0,0,0,0
Jph4,0,0,0,0,0,0,0,0,0
Jrk,1.38065E-06,3.96272E-07,6.3502E-07,4.20784E-07,5.22197E-07,1.79356E-07,4.62299E-07,3.91686E-07,3.45255E-07
Jsrp1,0,0,0,0,0,0,0,0,0
Jtb,6.9801E-05,6.1636E-05,5.61495E-05,5.99009E-05,6.01446E-05,7.34322E-05,7.35106E-05,7.27448E-05,7.24163E-05
Jub,2.98204E-06,2.89483E-06,2.38889E-06,2.51819E-06,3.65337E-06,5.72398E-06,5.49658E-06,4.2347E-06,3.37104E-06
Jun,0.000150053,0.000115609,0.000119226,0.000108558,9.92718E-05,9.5972E-05,8.63315E-05,8.60821E-05,8.79532E-05
Jund,8.56038E-05,6.44002E-05,6.39621E-05,5.72965E-05,5.24585E-05,4.31317E-05,4.74332E-05,0.000058696,6.07786E-05
Jup,2.13367E-05,2.14231E-05,1.96057E-05,1.93461E-05,2.12155E-05,2.52059E-05,2.99766E-05,3.60764E-05,3.73005E-05
KCNQ1b;Kcnq1,0,0,0,0,0,0,0,0,0
KRAZ1;Zfp53,1.2439E-05,9.44491E-06,6.52061E-06,5.51943E-06,5.71683E-06,5.39617E-06,4.66932E-06,2.77124E-06,2.06356E-06
Kalrn,6.81279E-06,1.33253E-05,1.40838E-05,1.32586E-05,1.40916E-05,1.53012E-05,1.68732E-05,1.72673E-05,1.73227E-05
Kank1,2.20644E-05,1.77003E-05,1.76664E-05,1.71197E-05,1.53031E-05,1.40481E-05,1.11219E-05,9.00161E-06,8.96279E-06
Kank2,1.64962E-05,1.78746E-05,1.97523E-05,1.68352E-05,1.46982E-05,1.30644E-05,1.3456E-05,1.25218E-05,1.32728E-05
Kank3,4.68113E-06,8.64586E-07,8.86466E-07,8.04335E-07,9.29606E-07,6.21213E-07,5.62058E-07,3.02047E-07,2.36621E-07
Kank4,0,0,0,0,0,0,0,0,0
Kap,0,0,0,0,0,0,0,0,0
Kars,6.39841E-05,6.41617E-05,6.92369E-05,6.86009E-05,7.1468E-05,7.02398E-05,7.04414E-05,7.06059E-05,6.99388E-05
Kat2a,7.84886E-06,0.000011083,1.49633E-05,1.71368E-05,1.63169E-05,1.72572E-05,1.62762E-05,1.48885E-05,1.59695E-05
Kat2b,1.24092E-05,1.81188E-05,1.59864E-05,1.57065E-05,1.51124E-05,1.22243E-05,1.21024E-05,1.17844E-05,8.98478E-06
Kat5,7.42303E-06,6.18813E-06,1.0128E-05,1.04693E-05,1.10071E-05,9.99174E-06,9.0079E-06,7.73656E-06,7.02772E-06
Katna1,4.98146E-06,1.03242E-05,8.92805E-06,8.96823E-06,1.02169E-05,1.54233E-05,1.72361E-05,1.46478E-05,1.41897E-05
Katnal1,7.0552E-06,1.67672E-06,2.65591E-06,3.4416E-06,3.37303E-06,2.40707E-06,1.50087E-06,1.04686E-06,1.12574E-06
Katnal2,0,0,0,0,0,0,0,0,0
Katnb1,5.46893E-07,2.82202E-07,2.0819E-08,1.57528E-10,2.86867E-12,7.40276E-14,5.19286E-29,0,0
Kazald1,4.07625E-07,1.32956E-06,1.09122E-06,3.1569E-07,5.70001E-08,4.25405E-07,9.27844E-07,1.28319E-06,1.44214E-06
Kbtbd10,0,0,0,0,0,0,0,0,0
Kbtbd11,1.39061E-06,1.09443E-07,3.49828E-09,9.09704E-08,3.56679E-07,5.79274E-07,6.34209E-07,4.89218E-07,6.32649E-07
Kbtbd12,1.39061E-06,1.09406E-07,1.68826E-09,2.35361E-12,1.16943E-13,1.90971E-15,7.79733E-32,0,0
Kbtbd13,0,0,0,0,0,0,0,0,0
Kbtbd2;BC027696,3.8311E-05,2.56592E-05,2.44669E-05,0.00002379,2.60128E-05,2.27848E-05,2.06731E-05,2.27266E-05,2.21538E-05
Kbtbd3,4.00538E-06,1.66222E-06,1.37493E-06,1.13303E-06,1.09572E-06,1.10139E-06,1.35677E-06,1.17403E-06,9.97899E-07
Kbtbd4,3.22799E-06,7.70104E-06,6.90356E-06,6.48757E-06,6.96599E-06,8.4294E-06,8.92859E-06,6.89866E-06,6.79333E-06
Kbtbd5,0,0,0,0,0,0,0,0,0
Kbtbd7,3.61678E-06,3.41042E-07,5.81227E-07,8.88047E-07,1.07663E-06,7.44101E-07,2.83502E-07,1.00074E-07,1.21919E-07
Kbtbd8,0,0,0,0,0,0,0,0,0
Kcc1;Slc12a4,1.29312E-05,1.76152E-05,1.61082E-05,1.28932E-05,1.11479E-05,1.41755E-05,8.49681E-06,6.46348E-06,8.78331E-06
Kcmf1,9.83009E-05,0.000109529,0.000109225,0.000102107,9.98744E-05,8.32665E-05,8.08628E-05,9.09976E-05,8.98211E-05
Kcna1,0,0,0,0,0,0,0,0,0
Kcna10,0,0,0,0,0,0,0,0,0
Kcna2,0,0,0,0,0,0,0,0,0
Kcna3,5.9734E-15,1.54526E-12,7.27316E-10,6.55818E-08,2.00463E-07,1.02889E-08,4.46683E-20,7.87884E-20,1.57309E-19
Kcna4,0,0,0,0,0,0,0,0,0
Kcna5,0,0,0,0,0,0,0,0,0
Kcna6,0,0,0,0,0,0,0,0,0
Kcna7,0,0,0,0,0,0,0,0,0
Kcnab1,0,0,0,0,0,0,0,0,0
Kcnab2,1.76929E-09,4.79753E-07,1.44823E-06,1.27341E-06,6.28699E-07,9.11862E-08,3.5421E-07,4.49814E-07,4.22414E-07
Kcnab3,5.53513E-17,2.34019E-10,1.0839E-08,1.54861E-07,2.16384E-07,1.39514E-07,1.13015E-07,4.11236E-08,4.66943E-08
Kcnb1,1.13858E-08,2.14813E-07,4.10643E-07,1.22683E-07,5.06981E-08,2.61203E-07,2.33783E-18,4.10426E-18,2.62441E-18
Kcnb2,0,0,0,0,0,0,0,0,0
Kcnc1,0,0,0,0,0,0,0,0,0
Kcnc2,0,0,0,0,0,0,0,0,0
Kcnc3,1.71926E-06,3.04873E-06,5.2443E-06,5.85717E-06,6.63941E-06,5.86941E-06,4.4377E-06,3.94117E-06,3.01157E-06
Kcnc4,0,0,0,0,0,0,0,0,0
Kcnd1,0,0,0,0,0,0,0,0,0
Kcnd2,0,0,0,0,0,0,0,0,0
Kcnd3,0,0,0,0,0,0,0,0,0
Kcne1,0,0,0,0,0,0,0,0,0
Kcne1l,0,0,0,0,0,0,0,0,0
Kcne2,0,0,0,0,0,0,0,0,0
Kcne3,2.53492E-10,3.19168E-08,7.88996E-08,1.43691E-07,2.22957E-07,1.70765E-08,4.66371E-12,2.38673E-19,2.40219E-19
Kcne4,0,0,0,0,0,0,0,0,0
Kcnf1,0,0,0,0,0,0,0,0,0
Kcng1,0,0,0,0,0,0,0,0,0
Kcng2,0,0,0,0,0,0,0,0,0
Kcng3,0,0,0,0,0,0,0,0,0
Kcng4,0,0,0,0,0,0,0,0,0
Kcnh1,0,0,0,0,0,0,0,0,0
Kcnh2,0,0,0,0,0,0,0,0,0
Kcnh3,0,0,0,0,0,0,0,0,0
Kcnh4,0,0,0,0,0,0,0,0,0
Kcnh5,0,0,0,0,0,0,0,0,0
Kcnh6,0,0,0,0,0,0,0,0,0
Kcnh7;erg3,0,0,0,0,0,0,0,0,0
Kcnh8,0,0,0,0,0,0,0,0,0
Kcnip1,0,0,0,0,0,0,0,0,0
Kcnip2,0,0,0,0,0,0,0,0,0
Kcnip3,1.18921E-20,2.51854E-15,1.41987E-12,3.97758E-10,3.78134E-09,4.07648E-08,1.06534E-07,3.61234E-07,4.31182E-07
Kcnip4,0,0,0,0,0,0,0,0,0
Kcnj1,0,0,0,0,0,0,0,0,0
Kcnj10,0,0,0,0,0,0,0,0,0
Kcnj11,0,0,0,0,0,0,0,0,0
Kcnj12,0,0,0,0,0,0,0,0,0
Kcnj13,0,0,0,0,0,0,0,0,0
Kcnj14,0,0,0,0,0,0,0,0,0
Kcnj15,0,0,0,0,0,0,0,0,0
Kcnj16,0,0,0,0,0,0,0,0,0
Kcnj2,0,0,0,0,0,0,0,0,0
Kcnj3,0,0,0,0,0,0,0,0,0
Kcnj4,0,0,0,0,0,0,0,0,0
Kcnj5,0,0,0,0,0,0,0,0,0
Kcnj6,0,0,0,0,0,0,0,0,0
Kcnj8,0,2.33831E-10,1.08203E-08,1.52719E-07,2.02531E-07,6.5328E-10,1.95323E-21,5.32913E-21,2.45574E-22
Kcnk1,1.2896E-21,9.00796E-15,7.77695E-12,1.02898E-09,1.36201E-08,9.97704E-08,1.81692E-07,6.72683E-07,5.8205E-07
Kcnk10,1.43112E-07,1.64985E-06,1.90622E-06,1.26723E-06,9.03632E-07,7.81231E-07,8.62134E-07,3.25318E-07,4.41073E-07
Kcnk12,0,0,0,0,0,0,0,0,0
Kcnk13,0,0,0,0,0,0,0,0,0
Kcnk15,0,0,0,0,0,0,0,0,0
Kcnk16,0,0,0,0,0,0,0,0,0
Kcnk18,0,0,0,0,0,0,0,0,0
Kcnk2,0,0,0,0,0,0,0,0,0
Kcnk3,3.30079E-06,7.23683E-07,5.86991E-07,6.6533E-07,8.95936E-07,6.83194E-07,4.09442E-07,2.13653E-07,9.06298E-09
Kcnk4,1.61699E-08,1.04543E-07,1.30322E-07,1.60887E-07,3.38315E-07,1.74423E-12,1.17601E-17,8.71726E-18,1.63473E-17
Kcnk5,3.99748E-05,3.69127E-05,3.51946E-05,3.49576E-05,3.79718E-05,3.45647E-05,3.79959E-05,4.2528E-05,3.93752E-05
Kcnk6,7.8399E-09,1.40508E-07,1.45955E-07,1.49656E-07,3.48613E-07,6.17515E-07,4.66849E-07,3.92908E-07,4.44909E-07
Kcnk7,0,0,0,0,0,0,0,0,0
Kcnk9,0,0,0,0,0,0,0,0,0
Kcnma1;Slo,0,0,0,0,0,0,0,0,0
Kcnmb1,0,0,0,0,0,0,0,0,0
Kcnmb2;KCNMB2,0,0,0,0,0,0,0,0,0
Kcnmb3,0,0,0,0,0,0,0,0,0
Kcnmb4,0,0,0,0,0,0,0,0,0
Kcnn1,2.84678E-06,4.76565E-06,6.2309E-06,6.0113E-06,6.69584E-06,6.40493E-06,7.2131E-06,7.35257E-06,6.47499E-06
