Protein	ENSEMBL	Symbol	bin	int
Q8R2U6	ENSMUSG00000020029	Nudt4	9	0
Q8R2Y0	ENSMUSG00000025277	Abhd6	1	11.536966483948937
Q8R2Y0	ENSMUSG00000025277	Abhd6	2	11.09336020791303
Q8R2Y0	ENSMUSG00000025277	Abhd6	3	10.621843570814054
Q8R2Y0	ENSMUSG00000025277	Abhd6	4	0
Q8R2Y0	ENSMUSG00000025277	Abhd6	5	0
Q8R2Y0	ENSMUSG00000025277	Abhd6	6	0
Q8R2Y0	ENSMUSG00000025277	Abhd6	7	0
Q8R2Y0	ENSMUSG00000025277	Abhd6	8	0
Q8R2Y0	ENSMUSG00000025277	Abhd6	9	0
Q8R2Y8	ENSMUSG00000072582	Ptrh2	1	11.152729342015748
Q8R2Y8	ENSMUSG00000072582	Ptrh2	2	10.976296450064302
Q8R2Y8	ENSMUSG00000072582	Ptrh2	3	10.717503506936872
Q8R2Y8	ENSMUSG00000072582	Ptrh2	4	10.785817317128144
Q8R2Y8	ENSMUSG00000072582	Ptrh2	5	10.832094970140343
Q8R2Y8	ENSMUSG00000072582	Ptrh2	6	10.823151229947987
Q8R2Y8	ENSMUSG00000072582	Ptrh2	7	10.723395118140642
Q8R2Y8	ENSMUSG00000072582	Ptrh2	8	10.292966630713998
Q8R2Y8	ENSMUSG00000072582	Ptrh2	9	10.642547113667144
Q8R317	ENSMUSG00000005312	Ubqln1	1	0
Q8R317	ENSMUSG00000005312	Ubqln1	2	9.100278282180183
Q8R317	ENSMUSG00000005312	Ubqln1	3	0
Q8R317	ENSMUSG00000005312	Ubqln1	4	9.546054800524342
Q8R317	ENSMUSG00000005312	Ubqln1	5	9.164098041290563
Q8R317	ENSMUSG00000005312	Ubqln1	6	0
Q8R317	ENSMUSG00000005312	Ubqln1	7	9.925582017148283
Q8R317	ENSMUSG00000005312	Ubqln1	8	0
Q8R317	ENSMUSG00000005312	Ubqln1	9	0
Q8R3D1	ENSMUSG00000039678	Tbc1d13	1	0
Q8R3D1	ENSMUSG00000039678	Tbc1d13	2	0
Q8R3D1	ENSMUSG00000039678	Tbc1d13	3	0
Q8R3D1	ENSMUSG00000039678	Tbc1d13	4	0
Q8R3D1	ENSMUSG00000039678	Tbc1d13	5	0
Q8R3D1	ENSMUSG00000039678	Tbc1d13	6	0
Q8R3D1	ENSMUSG00000039678	Tbc1d13	7	0
Q8R3D1	ENSMUSG00000039678	Tbc1d13	8	0
Q8R3D1	ENSMUSG00000039678	Tbc1d13	9	0
Q8R3F5	ENSMUSG00000048755	Mcat	1	0
Q8R3F5	ENSMUSG00000048755	Mcat	2	0
Q8R3F5	ENSMUSG00000048755	Mcat	3	0
Q8R3F5	ENSMUSG00000048755	Mcat	4	0
Q8R3F5	ENSMUSG00000048755	Mcat	5	0
Q8R3F5	ENSMUSG00000048755	Mcat	6	0
Q8R3F5	ENSMUSG00000048755	Mcat	7	0
Q8R3F5	ENSMUSG00000048755	Mcat	8	0
Q8R3F5	ENSMUSG00000048755	Mcat	9	0
Q8R3I3	ENSMUSG00000027742	Cog6	1	0
Q8R3I3	ENSMUSG00000027742	Cog6	2	0
Q8R3I3	ENSMUSG00000027742	Cog6	3	0
Q8R3I3	ENSMUSG00000027742	Cog6	4	0
Q8R3I3	ENSMUSG00000027742	Cog6	5	0
Q8R3I3	ENSMUSG00000027742	Cog6	6	0
Q8R3I3	ENSMUSG00000027742	Cog6	7	0
Q8R3I3	ENSMUSG00000027742	Cog6	8	0
Q8R3I3	ENSMUSG00000027742	Cog6	9	0
Q8R3L2	ENSMUSG00000001472	Tcf25	1	0
Q8R3L2	ENSMUSG00000001472	Tcf25	2	0
Q8R3L2	ENSMUSG00000001472	Tcf25	3	0
Q8R3L2	ENSMUSG00000001472	Tcf25	4	0
Q8R3L2	ENSMUSG00000001472	Tcf25	5	0
Q8R3L2	ENSMUSG00000001472	Tcf25	6	0
Q8R3L2	ENSMUSG00000001472	Tcf25	7	0
Q8R3L2	ENSMUSG00000001472	Tcf25	8	0
Q8R3L2	ENSMUSG00000001472	Tcf25	9	0
Q8R3N6	ENSMUSG00000024287	Thoc1	1	0
Q8R3N6	ENSMUSG00000024287	Thoc1	2	0
Q8R3N6	ENSMUSG00000024287	Thoc1	3	0
Q8R3N6	ENSMUSG00000024287	Thoc1	4	0
Q8R3N6	ENSMUSG00000024287	Thoc1	5	0
Q8R3N6	ENSMUSG00000024287	Thoc1	6	0
Q8R3N6	ENSMUSG00000024287	Thoc1	7	0
Q8R3N6	ENSMUSG00000024287	Thoc1	8	0
Q8R3N6	ENSMUSG00000024287	Thoc1	9	0
Q8R3Q0	ENSMUSG00000031532	Saraf	1	0
Q8R3Q0	ENSMUSG00000031532	Saraf	2	0
Q8R3Q0	ENSMUSG00000031532	Saraf	3	0
Q8R3Q0	ENSMUSG00000031532	Saraf	4	0
Q8R3Q0	ENSMUSG00000031532	Saraf	5	0
Q8R3Q0	ENSMUSG00000031532	Saraf	6	0
Q8R3Q0	ENSMUSG00000031532	Saraf	7	0
Q8R3Q0	ENSMUSG00000031532	Saraf	8	0
Q8R3Q0	ENSMUSG00000031532	Saraf	9	0
Q8R3Q6	ENSMUSG00000075229	Ccdc58	1	0
Q8R3Q6	ENSMUSG00000075229	Ccdc58	2	0
Q8R3Q6	ENSMUSG00000075229	Ccdc58	3	0
Q8R3Q6	ENSMUSG00000075229	Ccdc58	4	0
Q8R3Q6	ENSMUSG00000075229	Ccdc58	5	0
Q8R3Q6	ENSMUSG00000075229	Ccdc58	6	0
Q8R3Q6	ENSMUSG00000075229	Ccdc58	7	0
Q8R3Q6	ENSMUSG00000075229	Ccdc58	8	0
Q8R3Q6	ENSMUSG00000075229	Ccdc58	9	0
Q8R3R8	ENSMUSG00000030161	Gabarapl1	1	0
Q8R3R8	ENSMUSG00000030161	Gabarapl1	2	0
Q8R3R8	ENSMUSG00000030161	Gabarapl1	3	0
Q8R3R8	ENSMUSG00000030161	Gabarapl1	4	0
Q8R3R8	ENSMUSG00000030161	Gabarapl1	5	0
Q8R3R8	ENSMUSG00000030161	Gabarapl1	6	0
Q8R3R8	ENSMUSG00000030161	Gabarapl1	7	0
Q8R3R8	ENSMUSG00000030161	Gabarapl1	8	0
Q8R3R8	ENSMUSG00000030161	Gabarapl1	9	0
Q8R404	ENSMUSG00000049760	Micos13	1	13.947681354708623
Q8R404	ENSMUSG00000049760	Micos13	2	14.097478324200843
Q8R404	ENSMUSG00000049760	Micos13	3	14.129306011020054
Q8R404	ENSMUSG00000049760	Micos13	4	14.055777098760542
Q8R404	ENSMUSG00000049760	Micos13	5	13.911402862913443
Q8R404	ENSMUSG00000049760	Micos13	6	14.032703576320225
Q8R404	ENSMUSG00000049760	Micos13	7	13.714937533583845
Q8R404	ENSMUSG00000049760	Micos13	8	14.617612886850159
Q8R404	ENSMUSG00000049760	Micos13	9	13.790677819519944
Q8R409	ENSMUSG00000048878	Hexim1	1	0
Q8R409	ENSMUSG00000048878	Hexim1	2	0
Q8R409	ENSMUSG00000048878	Hexim1	3	0
Q8R409	ENSMUSG00000048878	Hexim1	4	0
Q8R409	ENSMUSG00000048878	Hexim1	5	0
Q8R409	ENSMUSG00000048878	Hexim1	6	0
Q8R409	ENSMUSG00000048878	Hexim1	7	0
Q8R409	ENSMUSG00000048878	Hexim1	8	0
Q8R409	ENSMUSG00000048878	Hexim1	9	0
Q8R4H2	NA	NA	1	0
Q8R4H2	NA	NA	2	0
Q8R4H2	NA	NA	3	0
Q8R4H2	NA	NA	4	0
Q8R4H2	NA	NA	5	0
Q8R4H2	NA	NA	6	0
Q8R4H2	NA	NA	7	0
Q8R4H2	NA	NA	8	0
Q8R4H2	NA	NA	9	0
Q8R4H7	ENSMUSG00000048217	Nags	1	8.458126749643522
Q8R4H7	ENSMUSG00000048217	Nags	2	10.47896536542333
Q8R4H7	ENSMUSG00000048217	Nags	3	10.425230654965082
Q8R4H7	ENSMUSG00000048217	Nags	4	10.534602361544842
Q8R4H7	ENSMUSG00000048217	Nags	5	10.735054196073543
Q8R4H7	ENSMUSG00000048217	Nags	6	10.743655328810458
Q8R4H7	ENSMUSG00000048217	Nags	7	10.974940040193141
Q8R4H7	ENSMUSG00000048217	Nags	8	0
Q8R4H7	ENSMUSG00000048217	Nags	9	10.470068344368944
Q8R4N0	ENSMUSG00000025545	Clybl	1	11.29429609690329
Q8R4N0	ENSMUSG00000025545	Clybl	2	11.499768774422003
Q8R4N0	ENSMUSG00000025545	Clybl	3	11.43783251067191
Q8R4N0	ENSMUSG00000025545	Clybl	4	11.528174667387143
Q8R4N0	ENSMUSG00000025545	Clybl	5	11.553473016025542
Q8R4N0	ENSMUSG00000025545	Clybl	6	11.765572254128292
Q8R4N0	ENSMUSG00000025545	Clybl	7	11.830303087463543
Q8R4N0	ENSMUSG00000025545	Clybl	8	11.791139571257025
Q8R4N0	ENSMUSG00000025545	Clybl	9	11.682513292655642
Q8R4U0	ENSMUSG00000035459	Stab2	1	0
Q8R4U0	ENSMUSG00000035459	Stab2	2	0
Q8R4U0	ENSMUSG00000035459	Stab2	3	0
Q8R4U0	ENSMUSG00000035459	Stab2	4	0
Q8R4U0	ENSMUSG00000035459	Stab2	5	0
Q8R4U0	ENSMUSG00000035459	Stab2	6	0
Q8R4U0	ENSMUSG00000035459	Stab2	7	0
Q8R4U0	ENSMUSG00000035459	Stab2	8	0
Q8R4U0	ENSMUSG00000035459	Stab2	9	0
Q8R519	ENSMUSG00000026348	Acmsd	1	8.628570695916897
Q8R519	ENSMUSG00000026348	Acmsd	2	0
Q8R519	ENSMUSG00000026348	Acmsd	3	0
Q8R519	ENSMUSG00000026348	Acmsd	4	0
Q8R519	ENSMUSG00000026348	Acmsd	5	0
Q8R519	ENSMUSG00000026348	Acmsd	6	0
Q8R519	ENSMUSG00000026348	Acmsd	7	0
Q8R519	ENSMUSG00000026348	Acmsd	8	0
Q8R519	ENSMUSG00000026348	Acmsd	9	0
Q8R570	ENSMUSG00000009894	Snap47	1	9.135767225399235
Q8R570	ENSMUSG00000009894	Snap47	2	0
Q8R570	ENSMUSG00000009894	Snap47	3	10.212792629382593
Q8R570	ENSMUSG00000009894	Snap47	4	8.636023227478143
Q8R570	ENSMUSG00000009894	Snap47	5	0
Q8R570	ENSMUSG00000009894	Snap47	6	0
Q8R570	ENSMUSG00000009894	Snap47	7	0
Q8R570	ENSMUSG00000009894	Snap47	8	0
Q8R570	ENSMUSG00000009894	Snap47	9	10.124572081582343
Q8R574	ENSMUSG00000020528	Prpsap2	1	0
Q8R574	ENSMUSG00000020528	Prpsap2	2	0
Q8R574	ENSMUSG00000020528	Prpsap2	3	0
Q8R574	ENSMUSG00000020528	Prpsap2	4	0
Q8R574	ENSMUSG00000020528	Prpsap2	5	0
Q8R574	ENSMUSG00000020528	Prpsap2	6	0
Q8R574	ENSMUSG00000020528	Prpsap2	7	0
Q8R574	ENSMUSG00000020528	Prpsap2	8	0
Q8R574	ENSMUSG00000020528	Prpsap2	9	0
Q8R5C5	ENSMUSG00000037351	Actr1b	1	0
Q8R5C5	ENSMUSG00000037351	Actr1b	2	0
Q8R5C5	ENSMUSG00000037351	Actr1b	3	0
Q8R5C5	ENSMUSG00000037351	Actr1b	4	0
Q8R5C5	ENSMUSG00000037351	Actr1b	5	0
Q8R5C5	ENSMUSG00000037351	Actr1b	6	0
Q8R5C5	ENSMUSG00000037351	Actr1b	7	0
Q8R5C5	ENSMUSG00000037351	Actr1b	8	0
Q8R5C5	ENSMUSG00000037351	Actr1b	9	0
Q8R5F7	ENSMUSG00000026896	Ifih1	1	0
Q8R5F7	ENSMUSG00000026896	Ifih1	2	0
Q8R5F7	ENSMUSG00000026896	Ifih1	3	0
Q8R5F7	ENSMUSG00000026896	Ifih1	4	0
Q8R5F7	ENSMUSG00000026896	Ifih1	5	0
Q8R5F7	ENSMUSG00000026896	Ifih1	6	0
Q8R5F7	ENSMUSG00000026896	Ifih1	7	0
Q8R5F7	ENSMUSG00000026896	Ifih1	8	0
Q8R5F7	ENSMUSG00000026896	Ifih1	9	0
Q8R5H1	ENSMUSG00000020124	Usp15	1	0
Q8R5H1	ENSMUSG00000020124	Usp15	2	0
Q8R5H1	ENSMUSG00000020124	Usp15	3	0
Q8R5H1	ENSMUSG00000020124	Usp15	4	0
Q8R5H1	ENSMUSG00000020124	Usp15	5	0
Q8R5H1	ENSMUSG00000020124	Usp15	6	0
Q8R5H1	ENSMUSG00000020124	Usp15	7	0
Q8R5H1	ENSMUSG00000020124	Usp15	8	0
Q8R5H1	ENSMUSG00000020124	Usp15	9	0
Q8R5I6	ENSMUSG00000027890	Gstm4	1	15.23533271868461
Q8R5I6	ENSMUSG00000027890	Gstm4	2	14.973198699874745
Q8R5I6	ENSMUSG00000027890	Gstm4	3	14.519508592838967
Q8R5I6	ENSMUSG00000027890	Gstm4	4	14.296950971862742
Q8R5I6	ENSMUSG00000027890	Gstm4	5	14.191792084466643
Q8R5I6	ENSMUSG00000027890	Gstm4	6	13.913303886727226
Q8R5I6	ENSMUSG00000027890	Gstm4	7	13.602676400154243
Q8R5I6	ENSMUSG00000027890	Gstm4	8	13.629958256098712
Q8R5I6	ENSMUSG00000027890	Gstm4	9	13.654677831172043
Q8R5J9	ENSMUSG00000035199	Arl6ip5	1	10.576472186971523
Q8R5J9	ENSMUSG00000035199	Arl6ip5	2	0
Q8R5J9	ENSMUSG00000035199	Arl6ip5	3	0
Q8R5J9	ENSMUSG00000035199	Arl6ip5	4	0
Q8R5J9	ENSMUSG00000035199	Arl6ip5	5	0
Q8R5J9	ENSMUSG00000035199	Arl6ip5	6	0
Q8R5J9	ENSMUSG00000035199	Arl6ip5	7	0
Q8R5J9	ENSMUSG00000035199	Arl6ip5	8	0
Q8R5J9	ENSMUSG00000035199	Arl6ip5	9	0
Q8R5L1	ENSMUSG00000018446	C1qbp	1	11.943529842986003
Q8R5L1	ENSMUSG00000018446	C1qbp	2	12.154970228639291
Q8R5L1	ENSMUSG00000018446	C1qbp	3	12.132132320338306
Q8R5L1	ENSMUSG00000018446	C1qbp	4	12.186115610756644
Q8R5L1	ENSMUSG00000018446	C1qbp	5	12.302683457573442
Q8R5L1	ENSMUSG00000018446	C1qbp	6	12.264388202706343
Q8R5L1	ENSMUSG00000018446	C1qbp	7	12.231165470955943
Q8R5L1	ENSMUSG00000018446	C1qbp	8	12.043341900131765
Q8R5L1	ENSMUSG00000018446	C1qbp	9	12.168510245767743
Q8R5M8	ENSMUSG00000032076	Cadm1	1	0
Q8R5M8	ENSMUSG00000032076	Cadm1	2	0
Q8R5M8	ENSMUSG00000032076	Cadm1	3	0
Q8R5M8	ENSMUSG00000032076	Cadm1	4	0
Q8R5M8	ENSMUSG00000032076	Cadm1	5	0
Q8R5M8	ENSMUSG00000032076	Cadm1	6	0
Q8R5M8	ENSMUSG00000032076	Cadm1	7	0
Q8R5M8	ENSMUSG00000032076	Cadm1	8	0
Q8R5M8	ENSMUSG00000032076	Cadm1	9	0
Q8VBT0	ENSMUSG00000021072	Tmx1	1	0
Q8VBT0	ENSMUSG00000021072	Tmx1	2	10.092167066281354
Q8VBT0	ENSMUSG00000021072	Tmx1	3	9.618773539981662
Q8VBT0	ENSMUSG00000021072	Tmx1	4	9.025645810349333
Q8VBT0	ENSMUSG00000021072	Tmx1	5	10.361118996579943
Q8VBT0	ENSMUSG00000021072	Tmx1	6	0
Q8VBT0	ENSMUSG00000021072	Tmx1	7	0
Q8VBT0	ENSMUSG00000021072	Tmx1	8	0
Q8VBT0	ENSMUSG00000021072	Tmx1	9	10.442703184993544
Q8VBT2	ENSMUSG00000029597	Sds	1	10.65514725848779
Q8VBT2	ENSMUSG00000029597	Sds	2	10.483882981319018
Q8VBT2	ENSMUSG00000029597	Sds	3	10.7381796045937
Q8VBT2	ENSMUSG00000029597	Sds	4	10.970234946626142
Q8VBT2	ENSMUSG00000029597	Sds	5	11.499918774220243
Q8VBT2	ENSMUSG00000029597	Sds	6	11.638157673966008
Q8VBT2	ENSMUSG00000029597	Sds	7	11.865621552532541
Q8VBT2	ENSMUSG00000029597	Sds	8	12.049110099764484
Q8VBT2	ENSMUSG00000029597	Sds	9	12.090682544472743
Q8VBT9	ENSMUSG00000025142	Aspscr1	1	0
Q8VBT9	ENSMUSG00000025142	Aspscr1	2	0
Q8VBT9	ENSMUSG00000025142	Aspscr1	3	0
Q8VBT9	ENSMUSG00000025142	Aspscr1	4	0
Q8VBT9	ENSMUSG00000025142	Aspscr1	5	0
Q8VBT9	ENSMUSG00000025142	Aspscr1	6	0
Q8VBT9	ENSMUSG00000025142	Aspscr1	7	0
Q8VBT9	ENSMUSG00000025142	Aspscr1	8	0
Q8VBT9	ENSMUSG00000025142	Aspscr1	9	0
Q8VBV7	ENSMUSG00000034432	Cops8	1	0
Q8VBV7	ENSMUSG00000034432	Cops8	2	0
Q8VBV7	ENSMUSG00000034432	Cops8	3	0
Q8VBV7	ENSMUSG00000034432	Cops8	4	0
Q8VBV7	ENSMUSG00000034432	Cops8	5	0
Q8VBV7	ENSMUSG00000034432	Cops8	6	0
Q8VBV7	ENSMUSG00000034432	Cops8	7	0
Q8VBV7	ENSMUSG00000034432	Cops8	8	0
Q8VBV7	ENSMUSG00000034432	Cops8	9	0
Q8VBW6	ENSMUSG00000031878	Nae1	1	0
Q8VBW6	ENSMUSG00000031878	Nae1	2	0
Q8VBW6	ENSMUSG00000031878	Nae1	3	0
Q8VBW6	ENSMUSG00000031878	Nae1	4	0
Q8VBW6	ENSMUSG00000031878	Nae1	5	0
Q8VBW6	ENSMUSG00000031878	Nae1	6	0
Q8VBW6	ENSMUSG00000031878	Nae1	7	0
Q8VBW6	ENSMUSG00000031878	Nae1	8	0
Q8VBW6	ENSMUSG00000031878	Nae1	9	0
Q8VBW8	ENSMUSG00000039438	Ttc36	1	10.970109137027238
Q8VBW8	ENSMUSG00000039438	Ttc36	2	12.272836292740873
Q8VBW8	ENSMUSG00000039438	Ttc36	3	12.320830901863085
Q8VBW8	ENSMUSG00000039438	Ttc36	4	12.464419135297643
Q8VBW8	ENSMUSG00000039438	Ttc36	5	12.192637358357743
Q8VBW8	ENSMUSG00000039438	Ttc36	6	12.358458776686353
Q8VBW8	ENSMUSG00000039438	Ttc36	7	11.612540457169043
Q8VBW8	ENSMUSG00000039438	Ttc36	8	12.114785397749765
Q8VBW8	ENSMUSG00000039438	Ttc36	9	12.480870233753743
Q8VBZ3	ENSMUSG00000002981	Clptm1	1	10.82666362826743
Q8VBZ3	ENSMUSG00000002981	Clptm1	2	10.724825976722046
Q8VBZ3	ENSMUSG00000002981	Clptm1	3	10.7337740717316
Q8VBZ3	ENSMUSG00000002981	Clptm1	4	10.716103645485143
Q8VBZ3	ENSMUSG00000002981	Clptm1	5	10.675914420160243
Q8VBZ3	ENSMUSG00000002981	Clptm1	6	10.313656520211559
Q8VBZ3	ENSMUSG00000002981	Clptm1	7	10.578594217287442
Q8VBZ3	ENSMUSG00000002981	Clptm1	8	10.656114221373777
Q8VBZ3	ENSMUSG00000002981	Clptm1	9	0
Q8VC12	ENSMUSG00000034456	Uroc1	1	11.600067834542362
Q8VC12	ENSMUSG00000034456	Uroc1	2	11.94720523803057
Q8VC12	ENSMUSG00000034456	Uroc1	3	12.38434844994116
Q8VC12	ENSMUSG00000034456	Uroc1	4	12.505942484082544
Q8VC12	ENSMUSG00000034456	Uroc1	5	12.928567255984042
Q8VC12	ENSMUSG00000034456	Uroc1	6	13.020383723349893
Q8VC12	ENSMUSG00000034456	Uroc1	7	13.120667968236143
Q8VC12	ENSMUSG00000034456	Uroc1	8	13.13829064623273
Q8VC12	ENSMUSG00000034456	Uroc1	9	12.989101830965643
Q8VC19	ENSMUSG00000032786	Alas1	1	0
Q8VC19	ENSMUSG00000032786	Alas1	2	0
Q8VC19	ENSMUSG00000032786	Alas1	3	0
Q8VC19	ENSMUSG00000032786	Alas1	4	0
Q8VC19	ENSMUSG00000032786	Alas1	5	0
Q8VC19	ENSMUSG00000032786	Alas1	6	0
Q8VC19	ENSMUSG00000032786	Alas1	7	0
Q8VC19	ENSMUSG00000032786	Alas1	8	0
Q8VC19	ENSMUSG00000032786	Alas1	9	0
Q8VC28	ENSMUSG00000021213	Akr1c13	1	10.373805585682275
Q8VC28	ENSMUSG00000021213	Akr1c13	2	10.050928386442854
Q8VC28	ENSMUSG00000021213	Akr1c13	3	9.955328390475929
Q8VC28	ENSMUSG00000021213	Akr1c13	4	9.897776469617442
Q8VC28	ENSMUSG00000021213	Akr1c13	5	9.976112561996503
Q8VC28	ENSMUSG00000021213	Akr1c13	6	9.958449068281785
Q8VC28	ENSMUSG00000021213	Akr1c13	7	10.253456301214044
Q8VC28	ENSMUSG00000021213	Akr1c13	8	9.8169097504831
Q8VC28	ENSMUSG00000021213	Akr1c13	9	0
Q8VC30	ENSMUSG00000034371	Tkfc	1	11.985832668078373
Q8VC30	ENSMUSG00000034371	Tkfc	2	12.015391535965557
Q8VC30	ENSMUSG00000034371	Tkfc	3	12.080212311844699
Q8VC30	ENSMUSG00000034371	Tkfc	4	12.147443216047241
Q8VC30	ENSMUSG00000034371	Tkfc	5	12.300273952727443
Q8VC30	ENSMUSG00000034371	Tkfc	6	12.318993605890512
Q8VC30	ENSMUSG00000034371	Tkfc	7	12.439276581315642
Q8VC30	ENSMUSG00000034371	Tkfc	8	12.56899871641572
Q8VC30	ENSMUSG00000034371	Tkfc	9	12.537019305143144
Q8VC52	ENSMUSG00000032387	Rbpms2	1	0
Q8VC52	ENSMUSG00000032387	Rbpms2	2	0
Q8VC52	ENSMUSG00000032387	Rbpms2	3	0
Q8VC52	ENSMUSG00000032387	Rbpms2	4	0
Q8VC52	ENSMUSG00000032387	Rbpms2	5	0
Q8VC52	ENSMUSG00000032387	Rbpms2	6	0
Q8VC52	ENSMUSG00000032387	Rbpms2	7	0
Q8VC52	ENSMUSG00000032387	Rbpms2	8	0
Q8VC52	ENSMUSG00000032387	Rbpms2	9	0
Q8VC77	ENSMUSG00000054757	Akr1c20	1	0
Q8VC77	ENSMUSG00000054757	Akr1c20	2	0
Q8VC77	ENSMUSG00000054757	Akr1c20	3	0
Q8VC77	ENSMUSG00000054757	Akr1c20	4	0
Q8VC77	ENSMUSG00000054757	Akr1c20	5	0
Q8VC77	ENSMUSG00000054757	Akr1c20	6	0
Q8VC77	ENSMUSG00000054757	Akr1c20	7	0
Q8VC77	ENSMUSG00000054757	Akr1c20	8	0
Q8VC77	ENSMUSG00000054757	Akr1c20	9	0
Q8VC97	ENSMUSG00000033427	Upb1	1	0
Q8VC97	ENSMUSG00000033427	Upb1	2	9.564969408862215
Q8VC97	ENSMUSG00000033427	Upb1	3	9.920898161402807
Q8VC97	ENSMUSG00000033427	Upb1	4	0
Q8VC97	ENSMUSG00000033427	Upb1	5	9.494407290193042
Q8VC97	ENSMUSG00000033427	Upb1	6	0
Q8VC97	ENSMUSG00000033427	Upb1	7	0
Q8VC97	ENSMUSG00000033427	Upb1	8	9.104962239694613
Q8VC97	ENSMUSG00000033427	Upb1	9	0
Q8VCA4	ENSMUSG00000073424	Cyp4f15	1	0
Q8VCA4	ENSMUSG00000073424	Cyp4f15	2	0
Q8VCA4	ENSMUSG00000073424	Cyp4f15	3	0
Q8VCA4	ENSMUSG00000073424	Cyp4f15	4	0
Q8VCA4	ENSMUSG00000073424	Cyp4f15	5	0
Q8VCA4	ENSMUSG00000073424	Cyp4f15	6	0
Q8VCA4	ENSMUSG00000073424	Cyp4f15	7	0
Q8VCA4	ENSMUSG00000073424	Cyp4f15	8	0
Q8VCA4	ENSMUSG00000073424	Cyp4f15	9	0
Q8VCA8	ENSMUSG00000020877	Scrn2	1	10.762893149289223
Q8VCA8	ENSMUSG00000020877	Scrn2	2	10.600970775670332
Q8VCA8	ENSMUSG00000020877	Scrn2	3	10.76184773670287
Q8VCA8	ENSMUSG00000020877	Scrn2	4	10.381036245313142
Q8VCA8	ENSMUSG00000020877	Scrn2	5	10.169740226294143
Q8VCA8	ENSMUSG00000020877	Scrn2	6	10.7507370547928
Q8VCA8	ENSMUSG00000020877	Scrn2	7	0
Q8VCA8	ENSMUSG00000020877	Scrn2	8	0
Q8VCA8	ENSMUSG00000020877	Scrn2	9	0
Q8VCB3	ENSMUSG00000030244	Gys2	1	11.100753678553183
Q8VCB3	ENSMUSG00000030244	Gys2	2	11.35339637497743
Q8VCB3	ENSMUSG00000030244	Gys2	3	11.232608550728427
Q8VCB3	ENSMUSG00000030244	Gys2	4	11.349332204786643
Q8VCB3	ENSMUSG00000030244	Gys2	5	11.425363732216743
Q8VCB3	ENSMUSG00000030244	Gys2	6	11.18959475783908
Q8VCB3	ENSMUSG00000030244	Gys2	7	11.434265812084343
Q8VCB3	ENSMUSG00000030244	Gys2	8	11.58191607544512
Q8VCB3	ENSMUSG00000030244	Gys2	9	11.364082368813243
Q8VCC1	ENSMUSG00000031613	Hpgd	1	10.74177102729465
Q8VCC1	ENSMUSG00000031613	Hpgd	2	10.558413127225538
Q8VCC1	ENSMUSG00000031613	Hpgd	3	10.420445849465198
Q8VCC1	ENSMUSG00000031613	Hpgd	4	10.451079313703744
Q8VCC1	ENSMUSG00000031613	Hpgd	5	9.398005319591562
Q8VCC1	ENSMUSG00000031613	Hpgd	6	0
Q8VCC1	ENSMUSG00000031613	Hpgd	7	0
Q8VCC1	ENSMUSG00000031613	Hpgd	8	0
Q8VCC1	ENSMUSG00000031613	Hpgd	9	0
Q8VCC2	ENSMUSG00000057074	Ces1g	1	11.759004231513133
Q8VCC2	ENSMUSG00000057074	Ces1g	2	11.819110081226695
Q8VCC2	ENSMUSG00000057074	Ces1g	3	11.946462308047215
Q8VCC2	ENSMUSG00000057074	Ces1g	4	11.736260042701742
Q8VCC2	ENSMUSG00000057074	Ces1g	5	11.788586838390044
Q8VCC2	ENSMUSG00000057074	Ces1g	6	11.724184328847766
Q8VCC2	ENSMUSG00000057074	Ces1g	7	11.821975853726844
Q8VCC2	ENSMUSG00000057074	Ces1g	8	11.697219593552349
Q8VCC2	ENSMUSG00000057074	Ces1g	9	11.085981302026143
Q8VCF0	ENSMUSG00000037523	Mavs	1	10.887154634135277
Q8VCF0	ENSMUSG00000037523	Mavs	2	10.419057049751931
Q8VCF0	ENSMUSG00000037523	Mavs	3	10.70942085545093
Q8VCF0	ENSMUSG00000037523	Mavs	4	10.642959152058243
Q8VCF0	ENSMUSG00000037523	Mavs	5	10.457450433640743
Q8VCF0	ENSMUSG00000037523	Mavs	6	10.683915397928143
Q8VCF0	ENSMUSG00000037523	Mavs	7	10.708253037610342
Q8VCF0	ENSMUSG00000037523	Mavs	8	0
Q8VCF0	ENSMUSG00000037523	Mavs	9	0
Q8VCG4	ENSMUSG00000015083	C8g	1	0
Q8VCG4	ENSMUSG00000015083	C8g	2	0
Q8VCG4	ENSMUSG00000015083	C8g	3	10.540920989032065
Q8VCG4	ENSMUSG00000015083	C8g	4	0
Q8VCG4	ENSMUSG00000015083	C8g	5	0
Q8VCG4	ENSMUSG00000015083	C8g	6	0
Q8VCG4	ENSMUSG00000015083	C8g	7	0
Q8VCG4	ENSMUSG00000015083	C8g	8	0
Q8VCG4	ENSMUSG00000015083	C8g	9	0
Q8VCH0	ENSMUSG00000010651	Acaa1b	1	13.126072178335182
Q8VCH0	ENSMUSG00000010651	Acaa1b	2	13.135641601797662
Q8VCH0	ENSMUSG00000010651	Acaa1b	3	12.642367146874557
Q8VCH0	ENSMUSG00000010651	Acaa1b	4	12.237083758142143
Q8VCH0	ENSMUSG00000010651	Acaa1b	5	11.684894130898043
Q8VCH0	ENSMUSG00000010651	Acaa1b	6	11.63538385693409
Q8VCH0	ENSMUSG00000010651	Acaa1b	7	11.309040955045443
